#{"t_start": 1748428079.6689258, "env_id": "None"}
r,l,t
-1.1,4,64.276733
-1.0,1,64.317061
-1.0,1,64.339803
-1.0,1,64.371568
-1.0,1,64.400265
-1.0,1,64.439183
-1.2,3,64.505615
-1.0,3,64.588743
-0.9,4,64.717915
-1.0,1,64.756097
-1.0,1,64.793485
-0.9,2,64.846699
-1.2,3,64.942773
-1.0,1,64.971789
-0.8,3,65.05368
-1.0,1,65.087217
-1.0,1,65.1153
-1.1,2,65.154228
-1.0,1,65.188202
-1.1,2,65.240196
-1.0,1,65.268155
-0.9,4,65.372709
-0.8,3,65.453637
-1.0,1,65.473398
-1.0,1,65.506507
-0.9,2,65.55555
-1.1,2,65.620385
-1.0,1,65.649893
1,2,65.281155
-1.0,1,65.316722
-1.0,1,65.342775
-0.9,8,65.54741
-1.1,2,65.596112
-1.0,1,65.628797
-1.0,1,65.654319
-0.9,2,65.69835-1.-1.0,1,65.73398-0.9,4,65.839156
-1.0,1,65.871416
-1.0,1,65.900924
3
-1.0,1,65.876356
