#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-1.0,1,37.759608
-0.8,3,37.816154
-1.0,1,37.835669
-1.0,1,37.858391
-0.9,2,37.894246
-1.0,1,37.912734
-1.0,1,37.933488
-1.0,1,37.955268
-1.0,1,37.978242
-1.0,1,38.001084
-1.0,1,38.020858
-1.0,1,38.044267
-1.1,2,38.081649
-1.1,4,38.151919
-1.0,1,38.175346
-1.1,2,38.213026
-1.4,7,38.320654
-1.0,1,38.343766
-1.0,1,38.365238
-0.8,3,38.415467
-0.9,2,38.450217
-1.1,2,38.487987
-0.9,2,38.529243
-1.0,1,38.550748
-1.0,3,38.606638
-0.9,2,38.644988
-0.9,2,38.673942
-1.0,1,38.694106
-1.0,1,38.720745
-1.2,3,38.778167
-1.0,1,38.799623
-1.0,3,38.854294
-1.0,1,38.876754
-1.0,1,38.895398
-0.9,2,38.931718
-1.2,3,38.978312
-1.2,3,39.029918
-1.0,1,39.078704
-1.0,1,39.100043
-1.0,1,39.126361
-0.9,2,39.161523
-1.0,1,39.18506
-0.9,2,39.224523
-1.0,1,39.252796
-1.1,2,39.288756
-1.1,4,39.359954
-1.0,1,39.380402
-1.1,4,39.443273
-1.0,1,39.46475
-1.0,1,39.496261
-1.0,1,39.5192
-1.0,1,39.538606
-1.0,1,39.558403
-1.1,2,39.594451
-1.2,3,39.645965
-1.0,1,39.664818
-1.0,3,39.71352
-1.0,1,39.739454
-1.0,1,39.76909
-1.1,2,39.804631
-0.8,11,39.979988
0.9,2,40.020961
-0.9,2,40.050492
-1.0,3,40.098953
-0.9,2,40.139542
-1.0,1,40.163322
-1.1,2,40.199054
-0.9,2,40.240474
-1.0,1,40.259876
-1.2,3,40.313406
-1.0,1,40.335125
-1.0,1,40.358832
-1.1,2,40.393738
-1.0,1,40.414399
-1.0,3,40.464319
-0.9,2,40.499972
-1.3,4,40.564257
-1.0,1,40.583879
-1.0,1,40.605304
-0.9,8,40.729097
-1.1,2,40.76093
-1.0,1,40.780609
-1.0,1,40.803334
-1.1,4,40.865827
-1.1,2,40.899236
-1.0,1,40.925003
-0.9,2,40.958991
-0.9,6,41.044363
-1.0,1,41.063977
-1.0,1,41.084455
-1.0,1,41.104899
-1.1,2,41.134244
-1.1,2,41.167379
-1.0,1,41.184233
-1.0,1,41.214778
-1.1,4,41.272203
-0.9,2,41.314863
-1.0,1,41.334129
-1.0,1,41.360437
-0.9,2,41.394645
-0.9,2,41.435508
-1.0,1,41.454254
-1.0,3,41.500029
-1.0,1,41.524548
-1.1,4,41.589394
-1.0,1,41.61073
-1.0,1,41.627922
-1.0,3,41.677893
-1.1,2,41.711691
-1.0,3,41.774056
-1.2,3,41.831203
-1.0,1,41.855953
1.2,3,41.91046
-1.0,1,41.937164
-1.0,1,41.959256
-1.0,1,41.984144
-1.1,4,42.047977
-1.1,2,42.090219
-1.1,2,42.129267
-1.1,4,42.202929
-1.0,1,42.226162
-1.0,1,42.251207
-1.0,3,42.321604
-1.0,1,42.351437
-0.9,2,42.385437
-1.0,3,42.482101
-1.0,1,42.51209
-1.1,2,43.031642
-0.9,2,43.067405
-1.0,1,43.08555
-1.0,1,43.115716
-1.0,1,43.13343
-1.0,1,43.151668
-1.0,1,43.171288
-1.0,1,43.195891
-1.0,1,43.216545
-0.7,6,43.307503
-1.1,2,43.34575
-1.1,2,43.383224
-0.9,2,43.52231
-1.0,1,43.542783
-1.0,1,43.571093
-1.0,1,43.591172
-1.0,1,43.61178
-1.0,1,43.630603
-1.0,1,43.655105
-0.9,2,43.691432
-1.0,1,43.717335
-1.2,3,43.761832
-1.1,6,43.854199
-1.1,2,43.9223
-1.0,1,43.948526
-1.0,1,43.972806
-1.0,1,44.05708
-1.0,3,44.142327
-1.0,1,44.173241
-1.0,1,44.206092
-1.0,1,44.225938
-0.9,2,44.262462
-0.8,3,44.302619
-0.9,2,44.341721
1.1,2,44.375735
-1.0,1,44.397451
-1.0,1,44.415988
-1.0,1,44.443356
-1.0,1,44.467841
-0.9,2,44.502331
-1.0,1,44.521655
-1.0,1,44.549977
-0.9,2,44.592098
-1.0,3,44.641595
-1.1,2,44.682581
-1.1,2,44.717327
-1.0,1,44.743217
-0.9,2,44.783832
-1.0,1,44.806607
-1.0,1,44.827362
-0.9,2,44.867596
-0.9,2,44.906324
-1.0,1,44.931686
-1.0,1,44.951615
-1.1,2,44.988333
-1.0,1,45.012065
-1.1,2,45.046988
-1.0,1,45.070183
-1.0,1,45.096025
-1.0,5,45.183543
-1.1,2,45.223282
1.0,1,45.242292
